Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_City_customer.address.city""), ""t"")",Chrome 130.0.0.0,,,23-10-2024 23:06:37,23-10-2024 23:06:38,0.789s,PASSED
"click(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_City_customer.address.city""))",Chrome 130.0.0.0,,,23-10-2024 23:06:38,23-10-2024 23:06:38,0.409s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_State_customer.address.state""), ""t"")",Chrome 130.0.0.0,,,23-10-2024 23:06:38,23-10-2024 23:06:39,0.762s,PASSED
"click(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_State_customer.address.state""))",Chrome 130.0.0.0,,,23-10-2024 23:06:39,23-10-2024 23:06:39,0.359s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Zip Code_customer.address.zipCode""), ""222"")",Chrome 130.0.0.0,,,23-10-2024 23:06:39,23-10-2024 23:06:40,0.768s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Phone_customer.phoneNumber""), ""22332"")",Chrome 130.0.0.0,,,23-10-2024 23:06:40,23-10-2024 23:06:41,1.189s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_SSN_customer.ssn""), """")",Chrome 130.0.0.0,,,23-10-2024 23:06:41,23-10-2024 23:06:42,0.914s,PASSED
"click(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_SSN_customer.ssn""))",Chrome 130.0.0.0,,,23-10-2024 23:06:42,23-10-2024 23:06:42,0.371s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Username_customer.username""), ""test"")",Chrome 130.0.0.0,,,23-10-2024 23:06:42,23-10-2024 23:06:44,1.671s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Password_customer.password""), ""P9ET2sDE0SE="")",Chrome 130.0.0.0,,,23-10-2024 23:06:44,23-10-2024 23:06:45,0.464s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Confirm_repeatedPassword""), ""P9ET2sDE0SE="")",Chrome 130.0.0.0,,,23-10-2024 23:06:45,23-10-2024 23:06:45,0.509s,PASSED
"click(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Confirm_button""))",Chrome 130.0.0.0,,,23-10-2024 23:06:45,23-10-2024 23:06:47,1.495s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Username_username""), ""test"")",Chrome 130.0.0.0,,,23-10-2024 23:06:47,23-10-2024 23:06:48,1.388s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Password_password""), ""P9ET2sDE0SE="")",Chrome 130.0.0.0,,,23-10-2024 23:06:48,23-10-2024 23:06:49,0.698s,PASSED
"click(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Password_button""))",Chrome 130.0.0.0,,,23-10-2024 23:06:49,23-10-2024 23:06:51,2.888s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_ParaBank  Error/p_The username and password could not be verified""))",Chrome 130.0.0.0,,,23-10-2024 23:06:51,23-10-2024 23:07:23,31.592s,FAILED
