Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_ParaBank  Welcome  Online Banking/a_Register""))",Chrome 129.0.0.0,,,19-10-2024 01:38:47,19-10-2024 01:38:50,3.061s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_First Name_customer.firstName""), fname)",Chrome 129.0.0.0,,,19-10-2024 01:38:50,19-10-2024 01:38:52,1.322s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Last Name_customer.lastName""), lname)",Chrome 129.0.0.0,,,19-10-2024 01:38:52,19-10-2024 01:38:53,0.983s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Address_customer.address.street""), ""t"")",Chrome 129.0.0.0,,,19-10-2024 01:38:53,19-10-2024 01:38:53,0.848s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_City_customer.address.city""), ""t"")",Chrome 129.0.0.0,,,19-10-2024 01:38:53,19-10-2024 01:38:54,0.753s,PASSED
"click(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_City_customer.address.city""))",Chrome 129.0.0.0,,,19-10-2024 01:38:54,19-10-2024 01:38:55,0.407s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_State_customer.address.state""), ""t"")",Chrome 129.0.0.0,,,19-10-2024 01:38:55,19-10-2024 01:38:56,1.402s,PASSED
"click(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_State_customer.address.state""))",Chrome 129.0.0.0,,,19-10-2024 01:38:56,19-10-2024 01:38:57,0.682s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Zip Code_customer.address.zipCode""), ""222"")",Chrome 129.0.0.0,,,19-10-2024 01:38:57,19-10-2024 01:38:58,1.651s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Phone_customer.phoneNumber""), ""22332"")",Chrome 129.0.0.0,,,19-10-2024 01:38:58,19-10-2024 01:39:00,1.296s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_SSN_customer.ssn""), """")",Chrome 129.0.0.0,,,19-10-2024 01:39:00,19-10-2024 01:39:01,1.170s,PASSED
"click(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_SSN_customer.ssn""))",Chrome 129.0.0.0,,,19-10-2024 01:39:01,19-10-2024 01:39:01,0.710s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Username_customer.username""), ""test"")",Chrome 129.0.0.0,,,19-10-2024 01:39:01,19-10-2024 01:39:03,1.360s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Password_customer.password""), ""P9ET2sDE0SE="")",Chrome 129.0.0.0,,,19-10-2024 01:39:03,19-10-2024 01:39:04,0.776s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Confirm_repeatedPassword""), ""P9ET2sDE0SE="")",Chrome 129.0.0.0,,,19-10-2024 01:39:04,19-10-2024 01:39:05,1.070s,PASSED
"click(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Confirm_button""))",Chrome 129.0.0.0,,,19-10-2024 01:39:05,19-10-2024 01:39:07,2.142s,PASSED
"setText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Username_username""), ""test"")",Chrome 129.0.0.0,,,19-10-2024 01:39:07,19-10-2024 01:39:08,1.196s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Password_password""), ""P9ET2sDE0SE="")",Chrome 129.0.0.0,,,19-10-2024 01:39:08,19-10-2024 01:39:09,0.708s,PASSED
"click(findTestObject(""Object Repository/Page_ParaBank  Register for Free Online Acc_dbf84b/input_Password_button""))",Chrome 129.0.0.0,,,19-10-2024 01:39:09,19-10-2024 01:39:10,1.072s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_ParaBank  Error/p_The username and password could not be verified""))",Chrome 129.0.0.0,,,19-10-2024 01:39:10,19-10-2024 01:39:10,0.455s,PASSED
